row_type,event_index,ts_event,instrument_id,side,signed_qty,quantity,avg_px_open,realized_pnl
FINAL_NATIVE_POSITION,0,1735718580000000000,BTCUSDT-PERP.BINANCE,SHORT,-0.001,0.001,93675.5,-0.09367550 USDT
PositionOpened,0,1735718280000000000,BTCUSDT-PERP.BINANCE,NATIVE_EVENT_SNAPSHOT,0.004,0.004,,
PositionChanged,1,1735718340000000000,BTCUSDT-PERP.BINANCE,NATIVE_EVENT_SNAPSHOT,0.003,0.003,,
PositionClosed,2,1735718520000000000,BTCUSDT-PERP.BINANCE,NATIVE_EVENT_SNAPSHOT,0,0,,
PositionOpened,3,1735718580000000000,BTCUSDT-PERP.BINANCE,NATIVE_EVENT_SNAPSHOT,-0.001,0.001,,
