fill_index,event_id,client_order_id,venue_order_id,trade_id,position_id,account_id,instrument_id,order_side,order_type,last_qty,last_px,commission,currency,liquidity_side,ts_event,ts_init
16,fcdb59c7-4aec-45b0-ad60-6492293debc5,O-20210503-000000-001-140725651100848-17,BINANCE-1-17,T-a2573f3f94e11b73-625050,BTCUSDT-PERP.BINANCE-DataActor-140725651100848,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.032,56630.34000000,1.81217088 USDT,USDT,TAKER,1620000060000000000,1620000060000000000
17,e7e5e986-88be-4b21-930d-f1be1b7c018c,O-20210510-000000-001-140725651100848-18,BINANCE-1-18,T-ce24f27a7af93303-660196,BTCUSDT-PERP.BINANCE-DataActor-140725651100848,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.008,58292.54000000,0.46634032 USDT,USDT,TAKER,1620604860000000000,1620604860000000000
18,3fd56a1a-89ab-41c1-96c9-ce05a1cf3998,O-20210517-000000-001-140725651100848-19,BINANCE-1-19,T-2213e5468ee6d2cb-695779,BTCUSDT-PERP.BINANCE-DataActor-140725651100848,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.008,46429.27000000,0.37143416 USDT,USDT,TAKER,1621209660000000000,1621209660000000000
19,69e73aaa-23d6-4d2a-acec-0a4f03d93731,O-20210524-000000-001-140725651100848-20,BINANCE-1-20,T-c3d455e8b7c4a20b-732403,BTCUSDT-PERP.BINANCE-DataActor-140725651100848,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.004,34651.59000000,0.13860636 USDT,USDT,TAKER,1621814460000000000,1621814460000000000
20,49ead8c0-6fd7-48c4-8245-9ada0e1b4061,O-20210531-000000-001-140725651100848-21,BINANCE-1-21,T-e3cf944dd53a0b20-768687,BTCUSDT-PERP.BINANCE-DataActor-140725651100848,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.003,35651.82000000,0.10695546 USDT,USDT,TAKER,1622419260000000000,1622419260000000000
21,a0f85e12-1f15-43b7-b89d-3124aa9b52ef,O-20210614-000000-001-140725651100848-22,BINANCE-1-22,T-c198ee754c308f13-840021,BTCUSDT-PERP.BINANCE-DataActor-140725651100848,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.008,38993.66000000,0.31194928 USDT,USDT,TAKER,1623628860000000000,1623628860000000000
22,ac74f990-0e25-40f9-93d5-99d6f35aaff8,O-20210621-000000-001-140725651100848-23,BINANCE-1-23,T-5b933fac1eb5fddd-875277,BTCUSDT-PERP.BINANCE-DataActor-140725651100848,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.049,35588.65000000,1.74384385 USDT,USDT,TAKER,1624233660000000000,1624233660000000000
23,5bdb8487-4a18-4ea4-a7db-2952038fd359,O-20210621-000100-001-140725651100848-24,BINANCE-1-24,T-8f8807bfe4e1d4b8-875282,BTCUSDT-PERP.BINANCE-DataActor-140725651100848,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.070,35570.49000000,2.48993430 USDT,USDT,TAKER,1624233720000000000,1624233720000000000
24,f9f5906c-379e-4b04-bc95-8632eceac07c,O-20210628-000000-001-140725651100848-25,BINANCE-1-25,T-102ebecf4ba529a3-910953,BTCUSDT-PERP.BINANCE-DataActor-140725651100848,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.070,34687.70000000,2.42813900 USDT,USDT,TAKER,1624838460000000000,1624838460000000000
25,0aedecf6-33ab-4e6a-83bf-e88bf408ff99,O-20210628-000100-001-140725651100848-26,BINANCE-1-26,T-4808b99cf0348c4d-910957,BTCUSDT-PERP.BINANCE-DataActor-140725651100848,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.067,34572.76000000,2.31637492 USDT,USDT,TAKER,1624838520000000000,1624838520000000000
26,b13393e6-a2ee-403e-96a7-955e2bf5fb52,O-20210712-000000-001-140725651100848-27,BINANCE-1-27,T-05e2f749c6e30f6f-981119,BTCUSDT-PERP.BINANCE-DataActor-140725651100848,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.019,34253.80000000,0.65082220 USDT,USDT,TAKER,1626048060000000000,1626048060000000000
27,ceab7b71-ebf0-4d20-83b5-f344e52c0fe7,O-20210719-000000-001-140725651100848-28,BINANCE-1-28,T-708cdeea6d5089b6-1015759,BTCUSDT-PERP.BINANCE-DataActor-140725651100848,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.014,31766.99000000,0.44473786 USDT,USDT,TAKER,1626652860000000000,1626652860000000000
28,306d0587-9926-4226-8c09-87b45d67d8f1,O-20210726-000000-001-140725651100848-29,BINANCE-1-29,T-396cf8ddf89be646-1050484,BTCUSDT-PERP.BINANCE-DataActor-140725651100848,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.100,35370.67000000,3.53706700 USDT,USDT,TAKER,1627257660000000000,1627257660000000000
29,f91d259a-c752-4b96-868a-a2b177413576,O-20210726-000100-001-140725651100848-30,BINANCE-1-30,T-1a7c800947711f2d-1050489,BTCUSDT-PERP.BINANCE-DataActor-140725651100848,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.118,35304.00000000,4.16587200 USDT,USDT,TAKER,1627257720000000000,1627257720000000000
