fill_index,event_id,client_order_id,venue_order_id,trade_id,position_id,account_id,instrument_id,order_side,order_type,last_qty,last_px,commission,currency,liquidity_side,ts_event,ts_init
16,4957ddb1-f045-4d0f-9e91-f44d37a095f5,O-20210503-000000-001-140728464673808-17,BINANCE-1-17,T-a2573f3f94e11b73-625050,BTCUSDT-PERP.BINANCE-DataActor-140728464673808,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.094,56630.34000000,5.32325196 USDT,USDT,TAKER,1620000060000000000,1620000060000000000
17,440d9f3a-51f3-4692-a8f7-81e52c57a75b,O-20210510-000000-001-140728464673808-18,BINANCE-1-18,T-ce24f27a7af93303-660196,BTCUSDT-PERP.BINANCE-DataActor-140728464673808,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.012,58292.54000000,0.69951048 USDT,USDT,TAKER,1620604860000000000,1620604860000000000
18,f00c769b-9507-4c39-b031-ccca8039a7b5,O-20210517-000000-001-140728464673808-19,BINANCE-1-19,T-2213e5468ee6d2cb-695779,BTCUSDT-PERP.BINANCE-DataActor-140728464673808,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.130,46429.27000000,6.03580510 USDT,USDT,TAKER,1621209660000000000,1621209660000000000
19,8eb652af-9d11-4ce8-9a69-51f689c58b14,O-20210524-000000-001-140728464673808-20,BINANCE-1-20,T-c3d455e8b7c4a20b-732403,BTCUSDT-PERP.BINANCE-DataActor-140728464673808,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.260,34651.59000000,9.00941340 USDT,USDT,TAKER,1621814460000000000,1621814460000000000
20,bec58cdc-0753-408b-b7ee-eee06939aee7,O-20210531-000000-001-140728464673808-21,BINANCE-1-21,T-e3cf944dd53a0b20-768687,BTCUSDT-PERP.BINANCE-DataActor-140728464673808,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.035,35651.82000000,1.24781370 USDT,USDT,TAKER,1622419260000000000,1622419260000000000
21,b9906201-451b-42e7-9245-d8a42b60e957,O-20210607-000000-001-140728464673808-22,BINANCE-1-22,T-0d30a68c30e2e9b1-804451,BTCUSDT-PERP.BINANCE-DataActor-140728464673808,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.004,35801.72000000,0.14320688 USDT,USDT,TAKER,1623024060000000000,1623024060000000000
22,ffa7fb54-d29f-4676-aa99-a1636bb24815,O-20210614-000000-001-140728464673808-23,BINANCE-1-23,T-c198ee754c308f13-840022,BTCUSDT-PERP.BINANCE-DataActor-140728464673808,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.099,38993.66000000,3.86037234 USDT,USDT,TAKER,1623628860000000000,1623628860000000000
23,ecf61bf0-4444-4847-afb8-44cbc185d207,O-20210621-000000-001-140728464673808-24,BINANCE-1-24,T-5b933fac1eb5fddd-875278,BTCUSDT-PERP.BINANCE-DataActor-140728464673808,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.503,35588.65000000,17.90109095 USDT,USDT,TAKER,1624233660000000000,1624233660000000000
24,edbb627a-fbc5-4255-8c3a-59cd86e5cd6a,O-20210621-000100-001-140728464673808-25,BINANCE-1-25,T-8f8807bfe4e1d4b8-875283,BTCUSDT-PERP.BINANCE-DataActor-140728464673808,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.600,35570.49000000,21.34229400 USDT,USDT,TAKER,1624233720000000000,1624233720000000000
25,8725f184-58f2-4de9-a68a-ad2158295c39,O-20210628-000000-001-140728464673808-26,BINANCE-1-26,T-102ebecf4ba529a3-910954,BTCUSDT-PERP.BINANCE-DataActor-140728464673808,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.600,34687.70000000,20.81262000 USDT,USDT,TAKER,1624838460000000000,1624838460000000000
26,2712e1da-e13b-4d9b-88fb-802df5318b9b,O-20210628-000100-001-140728464673808-27,BINANCE-1-27,T-4808b99cf0348c4d-910958,BTCUSDT-PERP.BINANCE-DataActor-140728464673808,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.601,34572.76000000,20.77822876 USDT,USDT,TAKER,1624838520000000000,1624838520000000000
27,69ef4ace-c520-401b-9035-0ade6ddce9f5,O-20210705-000000-001-140728464673808-28,BINANCE-1-28,T-7e947ef2b4da6a48-946147,BTCUSDT-PERP.BINANCE-DataActor-140728464673808,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.023,35280.17000000,0.81144391 USDT,USDT,TAKER,1625443260000000000,1625443260000000000
28,f59a9db1-69c0-4931-89af-1a216da57228,O-20210712-000000-001-140728464673808-29,BINANCE-1-29,T-05e2f749c6e30f6f-981121,BTCUSDT-PERP.BINANCE-DataActor-140728464673808,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.034,34253.80000000,1.16462920 USDT,USDT,TAKER,1626048060000000000,1626048060000000000
29,0847f827-7ece-4098-94a4-1ba02ce6da9e,O-20210719-000000-001-140728464673808-30,BINANCE-1-30,T-708cdeea6d5089b6-1015761,BTCUSDT-PERP.BINANCE-DataActor-140728464673808,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.097,31766.99000000,3.08139803 USDT,USDT,TAKER,1626652860000000000,1626652860000000000
30,a5dc61f5-d942-4252-9ea3-0bff82667da9,O-20210726-000000-001-140728464673808-31,BINANCE-1-31,T-396cf8ddf89be646-1050486,BTCUSDT-PERP.BINANCE-DataActor-140728464673808,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.709,35370.67000000,25.07780503 USDT,USDT,TAKER,1627257660000000000,1627257660000000000
31,05afc124-2abc-44ab-9359-79b005c696b2,O-20210726-000100-001-140728464673808-32,BINANCE-1-32,T-1a7c800947711f2d-1050491,BTCUSDT-PERP.BINANCE-DataActor-140728464673808,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.562,35304.00000000,19.84084800 USDT,USDT,TAKER,1627257720000000000,1627257720000000000
