event_index,ts_event,account_id,account_type,currency,total,locked,free,reported
0,1735718160000000000,BINANCE-001,MARGIN,USDT,1000.00000000,0.00000000,1000.00000000,True
1,1735718280000000000,BINANCE-001,MARGIN,USDT,999.62521960,9.36951000,990.25570960,False
2,1735718400000000000,BINANCE-001,MARGIN,USDT,999.58775517,9.36951000,990.21824517,True
3,1735718400000000000,BINANCE-001,MARGIN,USDT,999.58775517,9.36951000,990.21824517,False
