event_index,ts_event,account_id,account_type,currency,total,locked,free,reported
0,60000000000,BINANCE-001,CASH,USDT,1000.00000000,0.00000000,1000.00000000,True
1,120000000000,BINANCE-001,CASH,USDT,799.99000000,0.00000000,799.99000000,False
1,120000000000,BINANCE-001,CASH,BTC,1.00000000,0.00000000,1.00000000,False
