row_type,event_index,ts_event,instrument_id,side,signed_qty,quantity,avg_px_open,realized_pnl
FINAL_NATIVE_POSITION,0,1735689660000000000,BTCUSDT.BINANCE,LONG,0.00100,0.00100,93610.94,-0.09361094 USDT
PositionOpened,0,1735689660000000000,BTCUSDT.BINANCE,NATIVE_EVENT_SNAPSHOT,0.00100,0.00100,,
