fill_index,event_id,client_order_id,venue_order_id,trade_id,position_id,account_id,instrument_id,order_side,order_type,last_qty,last_px,commission,currency,liquidity_side,ts_event,ts_init
0,3b5f9431-1919-4ab1-bf07-9a7a171bbe50,O-20250101-075700-001-140731549512672-1,BINANCE-1-1,T-5f9019ba1ec3332e-005,BTCUSDT-PERP.BINANCE-DataActor-140731549512672,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.004,93695.1,0.37478040 USDT,USDT,TAKER,1735718280000000000,1735718280000000000
1,07c10d0c-16f2-4d8d-850d-58b93b292e36,O-20250101-075800-001-140731549512672-2,BINANCE-1-2,T-9650a229eaf0bf81-008,BTCUSDT-PERP.BINANCE-DataActor-140731549512672,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.001,93654.3,0.09365430 USDT,USDT,TAKER,1735718340000000000,1735718340000000000
2,7e956762-124c-403a-84d0-18dfbbc3fee1,O-20250101-080100-001-140731549512672-3,BINANCE-1-3,T-6dec6500621252c8-019,BTCUSDT-PERP.BINANCE-DataActor-140731549512672,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.003,93675.4,0.28102620 USDT,USDT,TAKER,1735718520000000000,1735718520000000000
3,5a622b7f-00af-4cc1-9f18-f593dc8b62fa,O-20250101-080200-001-140731549512672-4,BINANCE-1-4,T-bcdc115abdff50a6-024,BTCUSDT-PERP.BINANCE-DataActor-140731549512672,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.001,93675.5,0.09367550 USDT,USDT,TAKER,1735718580000000000,1735718580000000000
