client_order_id,instrument_id,side,order_type,time_in_force,quantity,filled_qty,leaves_qty,status,initialized_ns,terminal_ns
O-20210412-000000-001-140724411335728-52,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1618185600000000000,1618185660000000000
O-20210413-000000-001-140724411335728-53,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1618272000000000000,1618272060000000000
O-20210414-000000-001-140724411335728-54,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1618358400000000000,1618358460000000000
O-20210415-000000-001-140724411335728-55,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1618444800000000000,1618444860000000000
O-20210416-000000-001-140724411335728-56,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1618531200000000000,1618531260000000000
O-20210417-000000-001-140724411335728-57,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1618617600000000000,1618617660000000000
O-20210418-000000-001-140724411335728-58,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1618704000000000000,1618704060000000000
O-20210501-000000-001-140724411335728-59,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1619827200000000000,1619827260000000000
O-20210502-000000-001-140724411335728-60,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1619913600000000000,1619913660000000000
O-20210503-000000-001-140724411335728-61,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1620000000000000000,1620000060000000000
O-20210504-000000-001-140724411335728-62,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1620086400000000000,1620086460000000000
O-20210506-000000-001-140724411335728-63,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1620259200000000000,1620259260000000000
O-20210507-000000-001-140724411335728-64,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1620345600000000000,1620345660000000000
