fill_index,event_id,client_order_id,venue_order_id,trade_id,position_id,account_id,instrument_id,order_side,order_type,last_qty,last_px,commission,currency,liquidity_side,ts_event,ts_init
16,6822a6ec-b671-4724-abd3-cc0364794e8c,O-20210503-000000-001-140726100783744-17,BINANCE-1-17,T-a2573f3f94e11b73-625050,BTCUSDT-PERP.BINANCE-DataActor-140726100783744,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.032,56630.34000000,1.81217088 USDT,USDT,TAKER,1620000060000000000,1620000060000000000
17,899e286f-496d-4d68-90b5-72b359bf7183,O-20210510-000000-001-140726100783744-18,BINANCE-1-18,T-ce24f27a7af93303-660196,BTCUSDT-PERP.BINANCE-DataActor-140726100783744,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.008,58292.54000000,0.46634032 USDT,USDT,TAKER,1620604860000000000,1620604860000000000
18,d7acd51a-d194-430b-96b3-d16e7d4a8646,O-20210517-000000-001-140726100783744-19,BINANCE-1-19,T-2213e5468ee6d2cb-695779,BTCUSDT-PERP.BINANCE-DataActor-140726100783744,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.008,46429.27000000,0.37143416 USDT,USDT,TAKER,1621209660000000000,1621209660000000000
19,fcf1dfba-1815-4fc8-ba3d-f1071fea8fff,O-20210524-000000-001-140726100783744-20,BINANCE-1-20,T-c3d455e8b7c4a20b-732403,BTCUSDT-PERP.BINANCE-DataActor-140726100783744,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.004,34651.59000000,0.13860636 USDT,USDT,TAKER,1621814460000000000,1621814460000000000
20,1349732f-8ff2-4fbe-800f-d65a99dfd5bb,O-20210531-000000-001-140726100783744-21,BINANCE-1-21,T-e3cf944dd53a0b20-768687,BTCUSDT-PERP.BINANCE-DataActor-140726100783744,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.003,35651.82000000,0.10695546 USDT,USDT,TAKER,1622419260000000000,1622419260000000000
21,344dcbbe-18c3-42f0-b2eb-a66418f7c81c,O-20210614-000000-001-140726100783744-22,BINANCE-1-22,T-c198ee754c308f13-840021,BTCUSDT-PERP.BINANCE-DataActor-140726100783744,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.008,38993.66000000,0.31194928 USDT,USDT,TAKER,1623628860000000000,1623628860000000000
22,a8b6f9c1-fc7a-4584-ab35-3bd1d1634a44,O-20210621-000000-001-140726100783744-23,BINANCE-1-23,T-5b933fac1eb5fddd-875277,BTCUSDT-PERP.BINANCE-DataActor-140726100783744,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.049,35588.65000000,1.74384385 USDT,USDT,TAKER,1624233660000000000,1624233660000000000
23,4dd02f4a-6ca8-47d1-890e-51443f26cd4c,O-20210621-000100-001-140726100783744-24,BINANCE-1-24,T-8f8807bfe4e1d4b8-875282,BTCUSDT-PERP.BINANCE-DataActor-140726100783744,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.070,35570.49000000,2.48993430 USDT,USDT,TAKER,1624233720000000000,1624233720000000000
24,3748aeec-5d54-46b5-b0de-757d672ab28f,O-20210628-000000-001-140726100783744-25,BINANCE-1-25,T-102ebecf4ba529a3-910953,BTCUSDT-PERP.BINANCE-DataActor-140726100783744,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.070,34687.70000000,2.42813900 USDT,USDT,TAKER,1624838460000000000,1624838460000000000
25,3f92864a-071b-4b38-997b-bc94b744e848,O-20210628-000100-001-140726100783744-26,BINANCE-1-26,T-4808b99cf0348c4d-910957,BTCUSDT-PERP.BINANCE-DataActor-140726100783744,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.067,34572.76000000,2.31637492 USDT,USDT,TAKER,1624838520000000000,1624838520000000000
26,656a6412-8992-4d33-a014-98997e572ad0,O-20210712-000000-001-140726100783744-27,BINANCE-1-27,T-05e2f749c6e30f6f-981119,BTCUSDT-PERP.BINANCE-DataActor-140726100783744,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.019,34253.80000000,0.65082220 USDT,USDT,TAKER,1626048060000000000,1626048060000000000
27,c766df90-1df7-4df7-89fe-31a571b4f725,O-20210719-000000-001-140726100783744-28,BINANCE-1-28,T-708cdeea6d5089b6-1015759,BTCUSDT-PERP.BINANCE-DataActor-140726100783744,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.014,31766.99000000,0.44473786 USDT,USDT,TAKER,1626652860000000000,1626652860000000000
28,db4fb823-bf58-4a85-a139-66a3bd1f400b,O-20210726-000000-001-140726100783744-29,BINANCE-1-29,T-396cf8ddf89be646-1050484,BTCUSDT-PERP.BINANCE-DataActor-140726100783744,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.100,35370.67000000,3.53706700 USDT,USDT,TAKER,1627257660000000000,1627257660000000000
29,a5dde431-103b-4abe-9d6f-42685aa52884,O-20210726-000100-001-140726100783744-30,BINANCE-1-30,T-1a7c800947711f2d-1050489,BTCUSDT-PERP.BINANCE-DataActor-140726100783744,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.118,35304.00000000,4.16587200 USDT,USDT,TAKER,1627257720000000000,1627257720000000000
