fill_index,event_id,client_order_id,venue_order_id,trade_id,position_id,account_id,instrument_id,order_side,order_type,last_qty,last_px,commission,currency,liquidity_side,ts_event,ts_init
0,66a80a79-6dc7-4b88-a06f-71ffccf55202,O-20250101-075700-001-140725424271616-1,BINANCE-1-1,T-5f9019ba1ec3332e-005,BTCUSDT-PERP.BINANCE-DataActor-140725424271616,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.004,93695.1,0.37478040 USDT,USDT,TAKER,1735718280000000000,1735718280000000000
1,66e244c3-63df-4505-a1d1-73276156ac3a,O-20250101-075800-001-140725424271616-2,BINANCE-1-2,T-9650a229eaf0bf81-008,BTCUSDT-PERP.BINANCE-DataActor-140725424271616,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.001,93654.3,0.09365430 USDT,USDT,TAKER,1735718340000000000,1735718340000000000
2,dc32202d-a0e7-4137-9c18-cc11b3618867,O-20250101-080100-001-140725424271616-3,BINANCE-1-3,T-6dec6500621252c8-019,BTCUSDT-PERP.BINANCE-DataActor-140725424271616,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.003,93675.4,0.28102620 USDT,USDT,TAKER,1735718520000000000,1735718520000000000
3,b1d993e2-ea1e-4257-841e-533ffb06b95a,O-20250101-080200-001-140725424271616-4,BINANCE-1-4,T-bcdc115abdff50a6-024,BTCUSDT-PERP.BINANCE-DataActor-140725424271616,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.001,93675.5,0.09367550 USDT,USDT,TAKER,1735718580000000000,1735718580000000000
