fill_index,event_id,client_order_id,venue_order_id,trade_id,position_id,account_id,instrument_id,order_side,order_type,last_qty,last_px,commission,currency,liquidity_side,ts_event,ts_init
0,bb3ceae1-bbfc-4e4b-876d-4acad8233232,O-20250101-075700-001-140735209701728-1,BINANCE-1-1,T-5f9019ba1ec3332e-005,BTCUSDT-PERP.BINANCE-DataActor-140735209701728,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.004,93695.10000000,0.37478040 USDT,USDT,TAKER,1735718280000000000,1735718280000000000
1,510ab3d4-2f75-42bc-a50f-c5b621dcf8f7,O-20250101-075800-001-140735209701728-2,BINANCE-1-2,T-9650a229eaf0bf81-008,BTCUSDT-PERP.BINANCE-DataActor-140735209701728,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.001,93654.30000000,0.09365430 USDT,USDT,TAKER,1735718340000000000,1735718340000000000
2,19d4379c-8ee5-47c7-a17e-139bd732dcab,O-20250101-080100-001-140735209701728-3,BINANCE-1-3,T-6dec6500621252c8-019,BTCUSDT-PERP.BINANCE-DataActor-140735209701728,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.003,93675.40000000,0.28102620 USDT,USDT,TAKER,1735718520000000000,1735718520000000000
3,08a90ad6-76b0-4f21-b8d9-15b0f056cdb1,O-20250101-080200-001-140735209701728-4,BINANCE-1-4,T-bcdc115abdff50a6-024,BTCUSDT-PERP.BINANCE-DataActor-140735209701728,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.001,93675.50000000,0.09367550 USDT,USDT,TAKER,1735718580000000000,1735718580000000000
