event_index,ts_event,account_id,account_type,currency,total,locked,free,reported
0,1735718160000000000,BINANCE-001,MARGIN,USDT,1000.00000000,0.00000000,1000.00000000,True
1,1735718280000000000,BINANCE-001,MARGIN,USDT,999.62521960,9.36951000,990.25570960,False
2,1735718340000000000,BINANCE-001,MARGIN,USDT,999.49076530,7.02713250,992.46363280,False
3,1735718400000000000,BINANCE-001,MARGIN,USDT,999.46266697,7.02713250,992.43553447,True
4,1735718400000000000,BINANCE-001,MARGIN,USDT,999.46266697,7.02713250,992.43553447,False
5,1735718520000000000,BINANCE-001,MARGIN,USDT,999.12254077,0.00000000,999.12254077,False
6,1735718580000000000,BINANCE-001,MARGIN,USDT,999.02886527,2.34188750,996.68697777,False
