client_order_id,instrument_id,side,order_type,time_in_force,quantity,filled_qty,leaves_qty,status,initialized_ns,terminal_ns
O-20210708-000000-001-140724387083984-157,BTCUSDT-PERP.BINANCE,SELL,MARKET,GTC,0.100,0.000,0.100,REJECTED,1625702400000000000,1625702460000000000
O-20210709-000000-001-140724387083984-158,BTCUSDT-PERP.BINANCE,SELL,MARKET,GTC,0.100,0.000,0.100,REJECTED,1625788800000000000,1625788860000000000
O-20210710-000000-001-140724387083984-159,BTCUSDT-PERP.BINANCE,SELL,MARKET,GTC,0.100,0.000,0.100,REJECTED,1625875200000000000,1625875260000000000
O-20210711-000000-001-140724387083984-160,BTCUSDT-PERP.BINANCE,SELL,MARKET,GTC,0.100,0.000,0.100,REJECTED,1625961600000000000,1625961660000000000
O-20210712-000000-001-140724387083984-161,BTCUSDT-PERP.BINANCE,BUY,MARKET,GTC,0.100,0.000,0.100,REJECTED,1626048000000000000,1626048060000000000
O-20210713-000000-001-140724387083984-162,BTCUSDT-PERP.BINANCE,SELL,MARKET,GTC,0.100,0.000,0.100,REJECTED,1626134400000000000,1626134460000000000
O-20210714-000000-001-140724387083984-163,BTCUSDT-PERP.BINANCE,SELL,MARKET,GTC,0.100,0.000,0.100,REJECTED,1626220800000000000,1626220860000000000
O-20210715-000000-001-140724387083984-164,BTCUSDT-PERP.BINANCE,SELL,MARKET,GTC,0.100,0.000,0.100,REJECTED,1626307200000000000,1626307260000000000
O-20210716-000000-001-140724387083984-165,BTCUSDT-PERP.BINANCE,SELL,MARKET,GTC,0.100,0.000,0.100,REJECTED,1626393600000000000,1626393660000000000
O-20210717-000000-001-140724387083984-166,BTCUSDT-PERP.BINANCE,SELL,MARKET,GTC,0.100,0.000,0.100,REJECTED,1626480000000000000,1626480060000000000
O-20210718-000000-001-140724387083984-167,BTCUSDT-PERP.BINANCE,SELL,MARKET,GTC,0.100,0.000,0.100,REJECTED,1626566400000000000,1626566460000000000
O-20210719-000000-001-140724387083984-168,BTCUSDT-PERP.BINANCE,SELL,MARKET,GTC,0.100,0.000,0.100,REJECTED,1626652800000000000,1626652860000000000
O-20210720-000000-001-140724387083984-169,BTCUSDT-PERP.BINANCE,SELL,MARKET,GTC,0.100,0.000,0.100,REJECTED,1626739200000000000,1626739260000000000
O-20210721-000000-001-140724387083984-170,BTCUSDT-PERP.BINANCE,SELL,MARKET,GTC,0.100,0.000,0.100,REJECTED,1626825600000000000,1626825660000000000
O-20210722-000000-001-140724387083984-171,BTCUSDT-PERP.BINANCE,SELL,MARKET,GTC,0.100,0.000,0.100,REJECTED,1626912000000000000,1626912060000000000
O-20210723-000000-001-140724387083984-172,BTCUSDT-PERP.BINANCE,SELL,MARKET,GTC,0.100,0.000,0.100,REJECTED,1626998400000000000,1626998460000000000
O-20210724-000000-001-140724387083984-173,BTCUSDT-PERP.BINANCE,BUY,MARKET,GTC,0.100,0.000,0.100,REJECTED,1627084800000000000,1627084860000000000
O-20210725-000000-001-140724387083984-174,BTCUSDT-PERP.BINANCE,BUY,MARKET,GTC,0.100,0.000,0.100,REJECTED,1627171200000000000,1627171260000000000
O-20210726-000000-001-140724387083984-175,BTCUSDT-PERP.BINANCE,BUY,MARKET,GTC,0.100,0.000,0.100,REJECTED,1627257600000000000,1627257660000000000
O-20210727-000000-001-140724387083984-176,BTCUSDT-PERP.BINANCE,BUY,MARKET,GTC,0.100,0.000,0.100,REJECTED,1627344000000000000,1627344060000000000
O-20210728-000000-001-140724387083984-177,BTCUSDT-PERP.BINANCE,BUY,MARKET,GTC,0.100,0.000,0.100,REJECTED,1627430400000000000,1627430460000000000
O-20210729-000000-001-140724387083984-178,BTCUSDT-PERP.BINANCE,BUY,MARKET,GTC,0.100,0.000,0.100,REJECTED,1627516800000000000,1627516860000000000
O-20210730-000000-001-140724387083984-179,BTCUSDT-PERP.BINANCE,BUY,MARKET,GTC,0.100,0.000,0.100,REJECTED,1627603200000000000,1627603260000000000
O-20210731-000000-001-140724387083984-180,BTCUSDT-PERP.BINANCE,BUY,MARKET,GTC,0.100,0.000,0.100,REJECTED,1627689600000000000,1627689660000000000
