fill_index,event_id,client_order_id,venue_order_id,trade_id,position_id,account_id,instrument_id,order_side,order_type,last_qty,last_px,commission,currency,liquidity_side,ts_event,ts_init
0,4a691039-8482-4a29-9e8d-dae988ca7171,O-20210201-000000-001-140721846034368-1,BINANCE-1-1,T-0047a8d2dd768bb1-158616,BTCUSDT.BINANCE-DataActor-140721846034368,BINANCE-001,BTCUSDT.BINANCE,BUY,MARKET,0.302350,33037.91,9.98901209 USDT,USDT,TAKER,1612137660000000000,1612137660000000000
1,b83534d3-fc06-4acd-bcf6-b7bf97342af8,O-20210322-000000-001-140721846034368-2,BINANCE-1-2,T-e88f57f1af27578f-406902,BTCUSDT.BINANCE-DataActor-140721846034368,BINANCE-001,BTCUSDT.BINANCE,SELL,MARKET,0.302350,57386.15,17.35070245 USDT,USDT,TAKER,1616371260000000000,1616371260000000000
2,d26c0c0e-642f-41dd-a886-d10c2c4cea6b,O-20210329-000000-001-140721846034368-3,BINANCE-1-3,T-3082ee7b3f2bdc71-441982,BTCUSDT.BINANCE-DataActor-140721846034368,BINANCE-001,BTCUSDT.BINANCE,BUY,MARKET,0.310186,55824.60,17.31600938 USDT,USDT,TAKER,1616976060000000000,1616976060000000000
3,700b63e8-f6a9-478b-ab4a-b6d64ddda558,O-20210419-000000-001-140721846034368-4,BINANCE-1-4,T-7d19d7b10f0e7d93-544934,BTCUSDT.BINANCE-DataActor-140721846034368,BINANCE-001,BTCUSDT.BINANCE,SELL,MARKET,0.310186,56234.79,17.44324457 USDT,USDT,TAKER,1618790460000000000,1618790460000000000
4,22875320-fbcd-497f-a7c5-37c2db20b9d2,O-20210621-000000-001-140721846034368-5,BINANCE-1-5,T-5b933fac1eb5fddd-861003,BTCUSDT.BINANCE-DataActor-140721846034368,BINANCE-001,BTCUSDT.BINANCE,BUY,MARKET,0.489323,35576.54,17.40841928 USDT,USDT,TAKER,1624233660000000000,1624233660000000000
5,36c06614-167e-4c19-8b5a-e9f6898e4cfb,O-20210628-000000-001-140721846034368-6,BINANCE-1-6,T-102ebecf4ba529a3-896927,BTCUSDT.BINANCE-DataActor-140721846034368,BINANCE-001,BTCUSDT.BINANCE,SELL,MARKET,0.489323,34579.36,16.92047617 USDT,USDT,TAKER,1624838460000000000,1624838460000000000
6,2acfc3ad-ea5f-4ccd-b4ef-b63fdb403e07,O-20210726-000000-001-140721846034368-7,BINANCE-1-7,T-396cf8ddf89be646-1035706,BTCUSDT.BINANCE-DataActor-140721846034368,BINANCE-001,BTCUSDT.BINANCE,BUY,MARKET,0.478024,35325.99,16.88667104 USDT,USDT,TAKER,1627257660000000000,1627257660000000000
